Seq,Chest,Height,Waist,Head,Foot,Weight
43640,93.200,170.300,84.000,58.200,24.900,69.500
43641,81.700,168.500,66.400,53.300,25.300,49.300
43642,96.200,179.700,84.200,58.800,26.800,76.700
43643,93.100,169.200,78.400,56.600,26.000,61.500
43644,79.800,168.400,71.700,56.400,25.600,55.600
43645,86.200,168.600,72.600,56.800,25.500,55.200
43646,94.300,175.200,85.100,57.800,27.500,76.300
43647,79.000,172.600,65.200,57.400,25.000,50.900
43648,99.400,177.800,88.500,58.100,25.600,74.700
43649,100.500,178.800,96.000,59.100,28.000,83.400
43650,101.500,168.300,92.700,58.800,25.200,75.800
43651,121.200,184.900,115.800,60.200,28.500,109.000
43652,93.300,173.500,85.000,60.000,26.600,66.500
43653,103.800,178.300,97.100,58.400,27.700,88.100
43654,91.400,172.000,77.100,56.700,26.700,61.200
43655,102.000,175.700,95.000,57.900,29.000,84.000
43656,95.000,175.000,81.200,56.900,28.000,68.700
43657,101.000,184.700,99.200,56.700,28.600,84.100
43658,87.900,173.000,78.600,57.700,26.800,61.700
43659,90.800,180.600,86.500,58.900,30.400,73.700
43660,83.300,169.600,71.600,57.500,25.600,52.500
43661,100.100,175.300,90.200,57.700,25.300,83.900
43662,97.300,184.900,95.400,57.500,28.300,92.000
43663,117.400,167.800,107.200,59.600,26.200,99.400
43664,87.700,168.900,72.100,55.500,25.400,56.400
43665,83.500,172.800,67.200,58.100,26.800,49.200
43666,93.500,167.500,73.500,56.900,27.200,62.700
43667,90.700,170.500,73.600,57.600,25.300,62.300
43668,89.700,176.300,80.200,58.000,28.300,62.700
43669,85.400,173.300,75.400,55.600,26.000,62.500
43670,87.700,175.800,86.200,58.400,27.500,76.000
43671,120.100,184.100,107.600,60.500,30.200,105.200
43672,86.800,169.500,76.300,56.100,26.300,60.000
43673,85.100,170.600,68.000,59.300,25.600,50.200
43674,92.300,174.200,88.300,57.900,28.100,73.600
43675,98.900,177.100,90.800,57.400,27.500,79.700
43676,124.600,178.800,112.000,59.600,27.800,110.900
43677,83.800,175.200,71.100,56.400,29.800,59.400
43678,94.400,172.800,84.100,57.300,27.800,65.900
43679,94.900,173.300,84.200,57.800,26.400,70.500
43680,93.500,172.900,76.700,59.500,25.600,68.500
43681,93.200,183.700,81.500,59.100,26.100,69.500
43682,92.400,166.900,82.200,55.300,25.900,67.300
43683,90.500,165.300,76.300,55.700,27.500,65.400
43684,109.300,172.600,101.600,59.000,26.200,96.400
43685,109.200,181.200,99.400,58.900,25.500,84.600
43686,92.300,184.300,82.600,53.800,26.300,68.400
43687,86.900,172.500,74.400,55.200,26.400,59.100
43688,90.900,170.500,77.900,53.300,26.500,62.300
43689,88.200,173.000,73.200,56.300,25.500,60.300
43690,114.000,174.000,111.600,56.600,27.200,104.000
43691,89.200,162.800,73.100,55.700,25.900,56.900
43692,92.600,169.600,73.900,57.700,26.000,62.200
43693,100.200,173.700,93.900,58.800,26.800,73.800
43694,100.000,167.400,86.400,56.400,24.400,74.600
43695,89.100,177.000,74.800,56.100,25.400,66.100
43696,109.900,175.000,102.700,58.500,26.300,87.300
43697,104.400,186.400,93.400,58.700,28.600,83.100
43698,89.700,175.300,80.900,57.100,26.100,59.700
43699,93.400,177.800,87.300,57.800,26.600,79.600
43700,103.600,181.100,89.800,59.100,28.900,86.500
43701,96.200,173.400,75.800,59.400,25.900,65.100
43702,103.400,186.100,93.500,57.300,27.300,85.000
43703,102.000,175.100,97.200,58.200,26.200,81.300
43704,114.400,179.100,105.100,58.400,28.100,109.800
43705,103.100,174.200,94.700,59.800,26.400,83.200
43706,105.000,176.000,95.400,58.000,30.400,83.700
43707,98.000,173.600,85.200,56.000,24.500,73.600
43708,91.400,171.400,80.600,59.900,28.200,62.400
43709,96.700,177.600,87.800,54.400,26.600,77.200
43710,91.200,177.200,75.000,54.300,25.700,65.600
43711,92.500,169.800,76.000,54.900,26.500,55.700
43712,118.000,179.800,111.500,61.000,25.800,110.500
43713,82.200,172.900,67.100,57.800,25.800,49.800
43714,87.300,176.600,80.400,56.400,27.700,65.900
43715,102.800,177.000,98.300,54.700,27.000,78.700
43716,105.100,176.900,99.200,56.400,26.500,84.200
43717,102.500,177.900,92.600,56.900,27.700,82.300
43718,90.700,168.400,81.700,57.600,24.200,61.500
43719,101.200,169.400,90.400,56.600,25.900,80.300
43720,96.000,182.000,88.400,56.900,27.300,77.000
43721,86.700,178.600,74.200,53.200,26.200,61.800
43722,104.400,176.900,96.000,56.800,26.300,85.400
43723,87.900,173.900,69.900,57.600,27.300,55.300
43724,87.400,175.700,74.500,57.800,26.000,60.500
43725,82.900,166.500,74.500,56.100,25.100,61.800
43726,90.600,183.100,89.600,55.900,27.800,70.200
43727,82.500,175.000,67.800,60.100,26.800,55.300
43728,92.300,169.000,84.200,57.500,26.400,71.500
43729,95.300,179.200,85.400,57.800,26.200,71.100
43730,84.600,177.800,69.300,59.300,26.600,61.300
43731,83.300,175.800,74.300,56.700,28.500,57.900
43732,113.100,182.500,96.200,60.400,26.300,96.000
43733,86.100,173.000,65.400,56.000,26.300,56.900
43734,83.300,169.600,70.400,62.200,26.300,60.800
43735,88.700,181.400,81.400,56.400,27.400,64.400
43736,79.400,171.700,70.800,55.800,25.700,49.700
43737,89.800,163.100,76.500,58.900,24.400,63.900
43738,93.300,169.200,83.000,56.900,25.600,68.800
43739,94.400,168.200,88.200,56.000,26.700,68.300
43740,96.900,174.700,86.800,56.200,26.000,71.200
43741,81.100,175.700,69.400,54.800,26.600,56.000
43742,96.900,172.300,87.400,57.900,27.200,69.200
43743,88.100,180.200,67.800,56.900,28.200,65.500
43744,85.300,167.900,80.000,56.600,24.500,56.300
43745,96.200,177.300,94.800,59.200,26.400,77.300
43746,86.600,173.300,77.100,54.900,25.600,58.700
43747,101.700,183.800,95.100,58.400,28.100,93.800
43748,88.400,172.800,73.000,54.700,26.000,59.700
43749,82.300,167.700,72.000,55.900,25.700,54.100
43750,96.000,172.500,83.700,56.800,26.000,70.000
43751,92.100,176.400,73.600,54.400,27.500,59.700
43752,86.400,169.100,72.600,55.300,24.800,50.200
43753,96.600,173.200,95.100,55.700,24.800,75.700
43754,110.500,171.300,104.500,59.900,26.800,93.900
43755,86.200,179.400,73.300,54.400,26.700,50.400
43756,92.200,179.500,74.400,59.000,27.200,62.300
43757,87.900,172.100,73.200,54.900,25.400,59.600
43758,92.200,182.000,79.500,54.900,27.800,67.000
43759,101.700,179.400,88.800,58.200,27.600,77.900
43760,97.100,172.000,79.600,55.000,25.700,63.600
43761,99.500,182.700,80.600,57.200,27.600,79.500
43762,102.700,171.700,96.100,59.600,26.600,88.200
43763,93.100,179.200,79.700,57.000,28.200,70.800
43764,106.700,179.400,97.100,59.700,27.400,91.000
43765,104.200,177.700,97.700,57.000,28.200,94.100
43766,89.700,185.900,76.600,57.700,29.100,71.700
43767,93.300,178.000,84.900,59.000,28.100,75.600
43768,108.800,178.300,97.200,60.500,28.000,86.500
43769,104.500,184.300,96.100,57.900,29.800,91.400
43770,93.200,176.200,76.700,57.900,26.100,66.700
43771,106.800,167.100,93.600,59.600,25.800,87.700
43772,88.000,173.200,77.800,55.800,26.100,58.000
43773,92.600,170.500,78.900,57.500,26.200,61.700
43774,92.600,171.500,81.700,56.100,25.300,64.200
43775,92.200,169.400,78.200,56.900,24.500,62.700
43776,101.700,177.700,92.400,56.600,26.400,85.700
43777,91.100,176.400,78.900,56.700,26.300,61.500
43778,113.300,177.300,102.900,58.200,26.100,92.300
43779,105.400,175.500,91.600,58.100,24.600,86.300
43780,94.900,173.400,88.100,59.400,26.500,75.700
43781,92.300,170.900,73.700,55.500,26.700,63.700
43782,102.500,171.600,98.400,57.800,26.400,79.800
43783,110.000,175.800,102.500,59.000,26.000,96.300
43784,82.800,173.700,74.300,55.700,25.400,56.500
43785,93.300,188.800,77.700,57.900,28.800,68.500
43786,102.800,167.400,94.800,57.500,25.100,71.500
43787,92.200,170.700,82.200,59.600,27.600,68.000
43788,84.100,179.900,77.000,55.000,26.300,62.300
43789,90.900,176.200,71.800,56.300,26.700,64.900
43790,92.700,173.100,82.600,55.100,26.200,64.400
43791,94.900,161.300,89.500,57.400,24.300,73.900
43792,94.500,171.600,82.200,58.300,26.300,66.000
43793,105.700,185.500,90.600,61.000,28.900,90.900
43794,99.500,169.100,91.300,55.700,24.000,74.700
43795,93.100,172.500,80.900,58.100,25.100,66.600
43796,88.600,170.900,79.500,57.200,24.900,61.200
43797,104.900,183.900,94.100,56.200,27.300,83.700
43798,87.200,178.000,80.200,57.200,27.900,62.400
43799,103.200,174.200,99.600,58.100,26.400,80.500
43800,90.900,171.400,81.400,57.700,26.000,64.500
43801,120.700,176.900,119.800,61.300,28.100,121.500
43802,109.700,171.900,95.400,60.400,24.500,85.700
43803,86.900,169.900,74.100,56.800,26.200,65.000
43804,80.300,171.700,72.400,57.800,27.700,48.700
43805,93.300,173.400,82.900,55.900,26.700,74.000
43806,75.200,171.800,64.100,54.600,24.800,51.900
43807,76.800,171.400,67.000,55.100,25.800,47.700
43808,90.000,177.800,73.300,57.300,26.200,64.200
43809,79.700,163.300,64.200,55.000,25.600,49.200
43810,114.100,177.200,102.900,59.400,27.300,89.600
43811,99.200,169.100,84.400,59.400,25.000,71.100
43812,103.100,181.200,91.500,56.800,27.200,92.800
43813,101.800,174.200,93.800,57.200,27.600,77.500
43814,106.500,175.500,98.500,58.000,25.900,81.000
43815,88.300,174.200,79.300,57.500,26.000,65.700
43816,84.100,166.700,74.300,55.400,23.700,54.600
43817,87.600,167.200,73.800,56.700,26.300,57.000
43818,89.700,176.200,79.200,57.300,26.000,67.000
43819,99.400,190.600,91.400,58.200,29.800,81.300
43820,115.200,173.400,116.500,58.400,27.000,106.300
43821,101.100,180.000,95.200,58.600,26.300,83.200
43822,86.900,170.100,85.000,56.800,26.200,64.700
43823,87.600,173.800,76.000,54.300,25.000,59.800
43824,93.400,174.100,77.900,58.600,26.100,66.200
43825,94.400,175.500,82.500,57.400,26.300,69.100
43826,90.200,176.800,71.100,56.300,25.400,58.900
43827,113.300,189.100,111.700,61.000,28.300,105.800
43828,97.100,177.800,91.800,59.100,26.800,75.600
43829,95.600,174.600,80.400,57.000,26.300,70.000
43830,102.800,180.000,96.600,59.300,26.300,88.800
43831,97.900,171.900,84.800,59.500,26.500,74.200
43832,92.400,169.100,78.900,56.700,25.400,63.400
43833,86.100,170.100,75.800,57.200,25.100,60.100
43834,88.100,173.800,77.200,56.100,25.800,58.800
43835,97.800,170.100,96.600,56.300,26.900,73.100
43836,99.300,167.700,93.000,59.800,25.900,72.600
43837,108.200,183.800,93.900,60.500,27.900,98.000
43838,86.300,165.500,68.800,56.900,26.500,47.400
43839,114.500,176.400,112.500,61.300,27.300,100.900
43840,79.300,175.400,69.300,54.700,27.100,55.300
43841,89.000,175.000,75.700,57.500,26.800,63.000
43842,120.600,177.400,105.400,59.500,27.300,104.400
43843,84.600,176.500,75.100,54.200,26.400,57.700
43844,75.700,173.800,68.400,54.900,25.800,52.500
43845,116.700,182.100,114.600,58.900,27.700,114.300
43846,81.800,175.400,69.800,56.000,27.400,55.200
43847,90.100,169.800,84.700,57.600,27.600,66.700
43848,88.400,179.500,73.100,55.500,26.800,65.900
43849,81.500,166.100,65.300,60.200,24.900,45.600
43850,99.700,178.700,86.800,57.000,26.900,77.900
43851,86.100,176.200,73.300,55.200,28.700,61.000
43852,102.000,174.900,86.400,56.800,28.000,73.100
43853,83.300,173.300,70.500,58.100,25.800,53.700
43854,86.800,172.800,74.800,57.800,26.000,57.200
43855,87.300,171.300,75.800,57.600,26.500,65.400
43856,108.500,187.500,97.400,59.000,29.100,94.300
43857,99.500,177.100,93.900,57.700,25.600,79.900
43858,86.400,168.400,80.400,56.400,25.400,60.100
43859,88.700,171.600,71.400,56.700,25.300,57.400
43860,108.100,166.000,98.900,56.600,25.300,84.800
43861,85.800,176.400,76.000,58.100,25.600,60.000
43862,84.300,169.500,76.600,58.100,25.500,61.300
43863,108.700,174.500,99.900,56.500,26.600,86.800
43864,92.900,172.100,78.200,57.000,26.200,66.700
43865,90.500,163.000,84.600,58.100,25.300,60.100
43866,94.900,179.200,88.000,59.300,28.400,75.300
43867,84.000,175.400,66.200,55.000,25.000,55.200
43868,99.800,174.500,91.200,56.500,25.200,79.200
43869,107.100,181.100,100.800,59.300,27.500,85.700
43870,117.400,179.700,107.500,59.600,27.400,95.100
43871,99.700,170.600,89.800,60.000,26.400,71.300
43872,97.600,179.400,91.200,60.100,27.200,73.800
43873,88.500,174.600,78.300,59.000,25.900,65.000
43874,109.200,179.400,96.800,61.400,26.000,88.300
43875,86.600,171.700,75.100,55.900,25.200,64.700
43876,85.000,171.100,79.300,57.200,26.000,58.200
43877,90.800,176.000,81.000,58.600,26.900,69.900
43878,94.300,179.200,81.800,57.200,26.500,70.500
43879,107.900,185.300,99.200,59.500,28.200,90.300
43880,116.200,172.900,112.700,61.200,26.800,100.900
43881,95.000,183.000,78.800,58.100,27.700,74.500
43882,92.300,174.200,84.400,56.500,27.800,69.800
43883,94.400,174.100,90.000,56.700,25.100,68.700
43884,105.900,183.000,96.200,57.500,27.700,88.200
43885,88.700,168.100,81.100,56.600,25.300,61.300
43886,101.400,186.000,96.400,59.500,28.200,88.800
43887,98.300,174.400,91.100,58.300,26.700,77.300
43888,98.600,173.300,86.900,60.100,25.400,70.100
43889,87.900,176.500,81.800,58.700,26.800,74.500
43890,87.900,173.300,79.100,57.600,26.000,68.200
43891,86.600,182.200,73.600,58.600,27.300,66.600
43892,89.300,184.700,82.300,55.500,25.400,73.200
43893,100.400,167.400,88.800,58.600,24.800,73.100
43894,96.200,180.100,96.900,57.400,26.700,79.600
43895,85.900,172.300,73.800,57.600,26.900,61.000
43896,91.000,178.800,78.000,54.200,26.400,64.400
43897,98.300,168.000,85.200,58.600,25.300,68.200
43898,82.100,175.700,69.600,56.800,27.800,57.100
43899,87.400,176.100,76.600,56.000,26.500,63.400
43900,91.000,172.500,75.600,59.600,26.200,58.400
43901,89.800,179.700,70.400,56.300,25.800,56.000
43902,97.000,168.800,87.100,58.400,25.900,66.100
43903,95.300,166.900,82.200,57.800,25.700,61.700
43904,104.700,184.100,104.000,54.500,27.100,98.900
43905,105.500,175.900,94.600,60.200,25.400,82.800
43906,94.400,167.900,86.000,57.400,24.000,65.900
43907,94.300,169.500,80.600,59.800,25.200,69.800
43908,99.200,178.400,92.400,58.600,27.200,82.600
43909,92.700,165.800,80.700,54.400,24.500,60.200
43910,103.100,166.700,82.900,55.600,25.300,70.500
43911,93.400,178.200,81.800,55.900,25.800,66.500
43912,90.000,175.600,73.700,56.600,26.100,63.600
43913,90.200,166.100,77.300,57.800,26.900,57.500
43914,86.600,175.900,74.500,52.900,25.300,61.200
43915,89.300,170.200,73.300,55.000,24.400,53.600
43916,89.100,190.200,79.000,57.000,27.600,68.700
43917,87.600,174.800,75.100,58.000,26.400,60.900
43918,91.900,170.300,81.600,57.200,24.500,59.800
43919,89.300,173.700,75.300,57.400,25.400,64.000
43920,102.600,174.000,94.700,56.700,27.200,84.200
43921,86.500,180.000,71.000,56.700,26.300,65.200
43922,95.800,176.600,86.600,58.800,26.500,74.500
43923,94.700,178.100,84.300,56.300,26.700,69.800
43924,88.100,180.600,75.900,53.800,26.700,63.400
43925,100.900,186.700,93.000,58.400,29.800,86.900
43926,88.100,178.400,77.200,57.100,26.800,60.300
43927,95.000,183.100,88.900,58.300,28.400,79.400
43928,96.300,171.000,87.500,55.600,25.500,71.400
43929,97.200,174.800,85.000,57.000,26.400,69.900
43930,93.200,166.900,86.300,58.200,24.700,61.500
43931,97.500,173.000,79.200,56.700,28.300,67.600
43932,91.900,171.600,84.500,58.300,24.800,64.500
43933,92.600,178.000,87.800,57.900,25.300,73.600
43934,94.800,176.600,82.900,56.700,27.000,70.500
43935,81.700,170.000,71.500,57.200,25.500,54.700
43936,98.600,174.200,89.800,57.400,26.200,72.400
43937,91.300,171.100,84.100,55.400,26.000,66.700
43938,100.600,180.100,87.800,57.700,26.000,69.900
43939,108.100,187.000,98.400,59.000,29.100,91.300
43940,98.400,173.200,87.400,58.500,26.800,71.300
43941,88.900,172.600,73.100,56.900,27.300,61.900
43942,86.800,170.000,75.700,57.800,26.800,64.700
43943,99.200,180.500,87.600,56.300,27.200,77.800
43944,101.200,173.100,87.000,58.700,25.000,73.100
43945,86.000,172.900,76.100,56.100,27.000,65.000
43946,104.500,173.200,99.000,56.700,25.900,79.300
43947,91.000,176.300,77.700,57.100,26.100,61.900
43948,88.900,178.100,78.500,54.500,27.200,64.800
43949,92.500,172.000,79.900,54.200,26.200,65.200
43950,103.000,177.400,82.100,58.900,27.300,76.600
43951,102.700,170.100,89.400,58.000,26.900,71.700
43952,96.000,174.600,87.200,56.700,26.500,70.400
43953,92.300,175.800,85.900,57.100,26.000,73.800
43954,110.400,175.000,102.500,58.200,27.700,95.700
43955,86.800,173.700,75.900,57.800,26.300,68.100
43956,93.100,185.700,84.500,57.200,27.900,76.000
43957,87.200,175.900,75.400,59.200,31.300,61.100
43958,93.600,175.300,84.700,58.500,26.200,66.100
43959,86.500,170.600,77.500,55.800,25.500,64.300
43960,88.800,171.800,72.800,58.900,27.000,61.700
43961,92.500,177.100,81.300,57.300,27.300,68.200
43962,94.000,172.200,76.100,58.100,25.200,65.900
43963,94.900,177.300,86.000,58.500,31.300,71.800
43964,86.000,172.200,76.800,59.100,25.100,58.100
43965,91.600,180.000,74.000,58.600,28.800,69.300
43966,96.200,180.700,86.000,57.400,27.200,75.900
43967,91.700,163.400,80.300,60.700,25.400,62.400
43968,88.400,174.900,79.000,56.000,28.300,63.500
43969,98.600,172.000,90.700,58.300,25.900,73.100
43970,88.200,166.700,78.700,57.300,24.900,59.800
43971,98.100,165.600,88.600,55.700,25.600,70.100
43972,86.600,172.600,70.900,55.400,27.400,64.000
43973,95.700,176.800,80.500,56.900,28.500,79.000
43974,81.000,163.200,70.600,55.800,24.400,48.800
43975,84.800,174.000,79.700,59.100,26.900,59.900
43976,92.000,178.500,88.000,57.300,27.800,75.600
43977,97.800,173.500,86.800,56.400,27.100,70.000
43978,95.500,176.000,80.800,57.700,26.800,65.200
43979,94.100,175.000,76.400,56.200,25.300,65.400
43980,86.100,166.600,71.200,56.800,24.300,52.700
43981,91.100,177.400,79.200,57.600,28.400,67.800
43982,87.600,178.500,70.600,57.100,25.600,54.300
43983,93.300,174.400,83.100,57.700,26.900,66.700
43984,99.800,173.300,88.100,57.700,26.300,74.000
43985,84.400,168.200,74.000,57.200,25.900,57.300
43986,88.900,175.600,77.200,58.300,27.000,64.300
43987,89.200,178.700,71.800,55.200,26.500,60.500
43988,110.500,187.600,103.800,57.700,28.400,105.900
43989,88.100,168.400,81.800,56.100,25.300,64.400
43990,100.000,174.100,88.900,57.300,26.300,69.900
43991,101.700,179.200,92.600,59.900,27.800,84.200
43992,98.600,173.500,84.300,58.600,25.600,72.800
43993,89.300,175.900,84.200,59.000,25.000,72.000
43994,87.500,178.100,77.700,55.900,27.000,67.900
43995,91.400,170.600,81.400,56.300,26.600,63.000
43996,94.000,179.600,91.600,58.000,26.700,82.300
43997,94.400,174.800,82.700,58.300,24.900,72.500
43998,101.200,176.700,90.700,59.100,27.400,72.700
43999,101.800,174.700,88.500,59.000,24.500,80.600
44000,90.400,168.300,82.500,58.900,26.700,64.500
44001,83.800,173.100,81.000,57.700,25.300,58.500
44002,115.900,175.900,106.200,60.000,27.300,102.800
44003,81.900,173.400,66.700,55.800,26.600,49.800
44004,89.200,172.300,79.900,56.600,25.600,62.400
44005,97.500,174.500,94.400,56.400,26.500,70.600
44006,102.700,180.500,84.000,57.300,25.200,80.000
44007,94.800,176.500,82.300,59.600,27.300,69.700
44008,93.700,174.100,85.900,57.300,27.100,70.100
44009,90.400,168.900,72.200,56.600,24.300,57.000
44010,94.400,175.900,82.800,58.900,25.500,69.000
44011,99.500,172.700,90.400,55.300,26.300,75.400
44012,99.300,171.100,85.600,56.600,25.800,81.000
44013,96.100,167.000,79.900,57.700,26.100,65.800
44014,86.400,176.400,75.300,56.500,26.700,62.100
44015,91.900,171.700,82.000,56.900,26.800,66.100
44016,96.100,176.600,89.600,56.800,26.100,71.300
44017,97.600,173.600,88.000,60.400,27.200,72.300
44018,92.600,164.000,75.100,55.700,25.500,58.700
44019,93.700,173.400,78.300,57.200,27.200,66.200
44020,90.700,164.500,86.400,59.500,23.100,57.900
44021,76.600,166.100,70.800,57.400,25.100,55.500
44022,100.000,184.800,97.000,58.700,28.000,83.700
44023,87.300,179.600,76.600,58.900,27.100,62.600
44024,105.600,170.700,92.800,56.900,25.300,74.800
44025,87.200,171.200,72.000,60.700,23.700,59.500
44026,95.100,182.200,86.900,60.400,28.600,76.600
44027,97.600,180.400,92.700,59.200,26.200,79.900
44028,84.500,169.000,70.500,55.400,24.400,58.700
44029,93.900,182.400,84.400,59.600,28.800,73.700
44030,84.600,175.000,72.700,57.000,27.800,58.100
44031,85.700,166.000,73.200,57.000,25.600,58.900
44032,92.200,172.800,79.200,55.400,25.700,65.600
44033,88.700,176.500,94.200,55.400,26.900,69.800
44034,99.700,180.600,88.800,56.400,27.700,76.900
